meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,stimulus,context,island_type,transfer_s,transfer_c,id,movement,opposition,category
,Timer frame,html.Frame,2_20_1,,,,,,,2510.679999999993,265577,265571.08,265583.32,268094,268095,2025-02-02T13:31:27.239Z,268094.44,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,inter-stimulus,canvas.Screen,2_20_2,,,,,,response,906.5599999999977,268096,268083.22,268094.44,269001,269007,2025-02-02T13:31:28.150Z,269019.78,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,Sequence,flow.Sequence,2_20,,,,,,completion,6713.159999999974,262276,262265.88,262287.84,269001,269011,2025-02-02T13:31:28.155Z,269019.78,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,context,canvas.Screen,2_21_0_0,,,,,,response,3829.219999999972,269014,269001.22,269019.78,272849,272854,2025-02-02T13:31:31.998Z,272860.94,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,"Što, Klara misli, da je Petar kupio na tržnici?",Klara misli da je Petar kupio sat na tržnici.,fac,,,39,ob,ob + ad_mode,interrogative pronouns
,Timer frame,html.Frame,2_21_0,,,,,,,3834.219999999972,269013,269001.22,269019.78,272854,272855,2025-02-02T13:31:31.999Z,272860.94,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Što, Klara misli, da je Petar kupio na tržnici?",Klara misli da je Petar kupio sat na tržnici.,fac,,,39,ob,ob + ad_mode,interrogative pronouns
,stimulus,canvas.Screen,2_21_1_0,,,,,,response,3629.0599999999977,272857,272845.88,272860.94,276490,276495,2025-02-02T13:31:35.639Z,276496.7,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,"Što, Klara misli, da je Petar kupio na tržnici?",Klara misli da je Petar kupio sat na tržnici.,fac,,,39,ob,ob + ad_mode,interrogative pronouns
,Timer frame,html.Frame,2_21_1,,,,,,,3635.0599999999977,272856,272845.88,272860.94,276496,276497,2025-02-02T13:31:35.640Z,276496.7,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Što, Klara misli, da je Petar kupio na tržnici?",Klara misli da je Petar kupio sat na tržnici.,fac,,,39,ob,ob + ad_mode,interrogative pronouns
,inter-stimulus,canvas.Screen,2_21_2,,,,,,response,864.2999999999884,276497,276486.12,276496.7,277361,277366,2025-02-02T13:31:36.510Z,277380.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,"Što, Klara misli, da je Petar kupio na tržnici?",Klara misli da je Petar kupio sat na tržnici.,fac,,,39,ob,ob + ad_mode,interrogative pronouns
,Sequence,flow.Sequence,2_21,,,,,,completion,8341.219999999972,269013,269001.22,269019.78,277361,277368,2025-02-02T13:31:36.512Z,277380.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Što, Klara misli, da je Petar kupio na tržnici?",Klara misli da je Petar kupio sat na tržnici.,fac,,,39,ob,ob + ad_mode,interrogative pronouns
,context,canvas.Screen,2_22_0_0,,,,,,response,2782.1599999999744,277370,277359.56,277380.84,280163,280166,2025-02-02T13:31:39.309Z,280172.9,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Uvidjeli smo tu zgradu u kojoj smo pitlai tko radi.,Pitali smo tko radi u tom velikom uredu.,iq,,,13,ad,sub + ad,relative pronouns
,Timer frame,html.Frame,2_22_0,,,,,,,2785.1599999999744,277369,277359.56,277380.84,280166,280167,2025-02-02T13:31:39.310Z,280172.9,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Uvidjeli smo tu zgradu u kojoj smo pitlai tko radi.,Pitali smo tko radi u tom velikom uredu.,iq,,,13,ad,sub + ad,relative pronouns
,stimulus,canvas.Screen,2_22_1_0,,,,,,response,3881.0999999999767,280168,280157.26,280172.9,284054,284059,2025-02-02T13:31:43.202Z,284057,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,1,click @1,Uvidjeli smo tu zgradu u kojoj smo pitlai tko radi.,Pitali smo tko radi u tom velikom uredu.,iq,,,13,ad,sub + ad,relative pronouns
,Timer frame,html.Frame,2_22_1,,,,,,,3886.0999999999767,280167,280157.26,280172.9,284059,284060,2025-02-02T13:31:43.204Z,284057,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Uvidjeli smo tu zgradu u kojoj smo pitlai tko radi.,Pitali smo tko radi u tom velikom uredu.,iq,,,13,ad,sub + ad,relative pronouns
,inter-stimulus,canvas.Screen,2_22_2,,,,,,response,977,284061,284050.02,284057,285034,285038,2025-02-02T13:31:44.182Z,285048.88,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Uvidjeli smo tu zgradu u kojoj smo pitlai tko radi.,Pitali smo tko radi u tom velikom uredu.,iq,,,13,ad,sub + ad,relative pronouns
,Sequence,flow.Sequence,2_22,,,,,,completion,7653.159999999974,277369,277359.56,277380.84,285034,285040,2025-02-02T13:31:44.183Z,285048.88,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Uvidjeli smo tu zgradu u kojoj smo pitlai tko radi.,Pitali smo tko radi u tom velikom uredu.,iq,,,13,ad,sub + ad,relative pronouns
,context,canvas.Screen,2_23_0_0,,,,,,response,5085.119999999995,285042,285032.56,285048.88,290134,290135,2025-02-02T13:31:49.280Z,290137.52,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,Timer frame,html.Frame,2_23_0,,,,,,,5086.119999999995,285041,285032.56,285048.88,290135,290135,2025-02-02T13:31:49.280Z,290137.52,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,stimulus,canvas.Screen,2_23_1_0,,,,,,response,2711.4799999999814,290136,290133.86,290137.52,292849,292855,2025-02-02T13:31:51.998Z,292855.44,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,Timer frame,html.Frame,2_23_1,,,,,,,2717.4799999999814,290135,290133.86,290137.52,292855,292856,2025-02-02T13:31:51.999Z,292855.44,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,inter-stimulus,canvas.Screen,2_23_2,,,,,,response,957.5599999999977,292857,292845.3,292855.44,293813,293839,2025-02-02T13:31:52.982Z,293854.64,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,Sequence,flow.Sequence,2_23,,,,,,completion,8764.119999999995,285041,285032.56,285048.88,293813,293842,2025-02-02T13:31:52.986Z,293854.64,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,context,canvas.Screen,2_24_0_0,,,,,,response,3379.359999999986,293848,293812.22,293854.64,297234,297238,2025-02-02T13:31:56.382Z,297241.4,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Ovo je arhipelag na kojem Tvrtko neće moći provesti vikend s obitelji.,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,0,0,28,ad_place,ad_time + ad_place,relative pronouns
,Timer frame,html.Frame,2_24_0,,,,,,,3384.359999999986,293846,293812.22,293854.64,297239,297240,2025-02-02T13:31:56.384Z,297241.4,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Ovo je arhipelag na kojem Tvrtko neće moći provesti vikend s obitelji.,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,0,0,28,ad_place,ad_time + ad_place,relative pronouns
,stimulus,canvas.Screen,2_24_1_0,,,,,,response,3739.5999999999767,297242,297229.94,297241.4,300981,300987,2025-02-02T13:32:00.131Z,300991.42,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,4,click @4,Ovo je arhipelag na kojem Tvrtko neće moći provesti vikend s obitelji.,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,0,0,28,ad_place,ad_time + ad_place,relative pronouns
,Timer frame,html.Frame,2_24_1,,,,,,,3746.5999999999767,297241,297229.94,297241.4,300988,300989,2025-02-02T13:32:00.133Z,300991.42,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Ovo je arhipelag na kojem Tvrtko neće moći provesti vikend s obitelji.,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,0,0,28,ad_place,ad_time + ad_place,relative pronouns
,inter-stimulus,canvas.Screen,2_24_2,,,,,,response,931.5800000000163,300990,300978.3,300991.42,301923,301926,2025-02-02T13:32:01.071Z,301932.92,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Ovo je arhipelag na kojem Tvrtko neće moći provesti vikend s obitelji.,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,0,0,28,ad_place,ad_time + ad_place,relative pronouns
,Sequence,flow.Sequence,2_24,,,,,,completion,8068.359999999986,293844,293812.22,293854.64,301923,301929,2025-02-02T13:32:01.073Z,301932.92,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Ovo je arhipelag na kojem Tvrtko neće moći provesti vikend s obitelji.,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,0,0,28,ad_place,ad_time + ad_place,relative pronouns
,context,canvas.Screen,2_25_0_0,,,,,,response,1673.0800000000163,301933,301921.86,301932.92,303606,303609,2025-02-02T13:32:02.753Z,303626.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,Timer frame,html.Frame,2_25_0,,,,,,,1676.0800000000163,301931,301921.86,301932.92,303609,303610,2025-02-02T13:32:02.754Z,303626.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,stimulus,canvas.Screen,2_25_1_0,,,,,,response,2503.1599999999744,303612,303604.36,303626.84,306130,306140,2025-02-02T13:32:05.283Z,306146.74,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,Timer frame,html.Frame,2_25_1,,,,,,,2514.1599999999744,303611,303604.36,303626.84,306141,306141,2025-02-02T13:32:05.285Z,306146.74,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,inter-stimulus,canvas.Screen,2_25_2,,,,,,response,1031.2600000000093,306142,306128.16,306146.74,307178,307183,2025-02-02T13:32:06.328Z,307204.36,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,Sequence,flow.Sequence,2_25,,,,,,completion,5245.080000000016,301931,301921.86,301932.92,307178,307189,2025-02-02T13:32:06.332Z,307204.36,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,context,canvas.Screen,2_26_0_0,,,,,,response,2154.640000000014,307193,307177.64,307204.36,309359,309362,2025-02-02T13:32:08.506Z,309369.18,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Kada Slavko ide u SAD na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,9,ad,ad + ad,interrogative pronouns
,Timer frame,html.Frame,2_26_0,,,,,,,2157.640000000014,307192,307177.64,307204.36,309362,309363,2025-02-02T13:32:08.507Z,309369.18,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kada Slavko ide u SAD na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,9,ad,ad + ad,interrogative pronouns
,stimulus,canvas.Screen,2_26_1_0,,,,,,response,2713.820000000007,309366,309355.88,309369.18,312083,312088,2025-02-02T13:32:11.232Z,312095.36,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Kada Slavko ide u SAD na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,9,ad,ad + ad,interrogative pronouns
,Timer frame,html.Frame,2_26_1,,,,,,,2719.820000000007,309364,309355.88,309369.18,312089,312090,2025-02-02T13:32:11.233Z,312095.36,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kada Slavko ide u SAD na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,9,ad,ad + ad,interrogative pronouns
,inter-stimulus,canvas.Screen,2_26_2,,,,,,response,1035.640000000014,312090,312080.08,312095.36,313131,313135,2025-02-02T13:32:12.278Z,313152.56,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Kada Slavko ide u SAD na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,9,ad,ad + ad,interrogative pronouns
,Sequence,flow.Sequence,2_26,,,,,,completion,5926.640000000014,307191,307177.64,307204.36,313131,313136,2025-02-02T13:32:12.279Z,313152.56,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kada Slavko ide u SAD na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,9,ad,ad + ad,interrogative pronouns
,context,canvas.Screen,2_27_0_0,,,,,,response,3810.4400000000023,313138,313130.64,313152.56,316963,316969,2025-02-02T13:32:16.112Z,316987.42,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Tražim ove slušalice koje sam pitao Antona gdje je ostavio.,Pitao sam Antona gdje je ostavio moje slušalice.,iq,0,0,16,ob,ob + ad,relative pronouns
,Timer frame,html.Frame,2_27_0,,,,,,,3816.4400000000023,313137,313130.64,313152.56,316969,316970,2025-02-02T13:32:16.114Z,316987.42,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Tražim ove slušalice koje sam pitao Antona gdje je ostavio.,Pitao sam Antona gdje je ostavio moje slušalice.,iq,0,0,16,ob,ob + ad,relative pronouns
,stimulus,canvas.Screen,2_27_1_0,,,,,,response,3427.5800000000163,316976,316958.08,316987.42,320415,320422,2025-02-02T13:32:19.565Z,320423.96,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,4,click @4,Tražim ove slušalice koje sam pitao Antona gdje je ostavio.,Pitao sam Antona gdje je ostavio moje slušalice.,iq,0,0,16,ob,ob + ad,relative pronouns
,Timer frame,html.Frame,2_27_1,,,,,,,3436.5800000000163,316971,316958.08,316987.42,320424,320425,2025-02-02T13:32:19.568Z,320423.96,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Tražim ove slušalice koje sam pitao Antona gdje je ostavio.,Pitao sam Antona gdje je ostavio moje slušalice.,iq,0,0,16,ob,ob + ad,relative pronouns
,inter-stimulus,canvas.Screen,2_27_2,,,,,,response,964.039999999979,320426,320412,320423.96,321388,321389,2025-02-02T13:32:20.534Z,321398.88,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Tražim ove slušalice koje sam pitao Antona gdje je ostavio.,Pitao sam Antona gdje je ostavio moje slušalice.,iq,0,0,16,ob,ob + ad,relative pronouns
,Sequence,flow.Sequence,2_27,,,,,,completion,8235.440000000002,313137,313130.64,313152.56,321388,321390,2025-02-02T13:32:20.534Z,321398.88,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Tražim ove slušalice koje sam pitao Antona gdje je ostavio.,Pitao sam Antona gdje je ostavio moje slušalice.,iq,0,0,16,ob,ob + ad,relative pronouns
,context,canvas.Screen,2_28_0_0,,,,,,response,2210.1199999999953,321396,321387.04,321398.88,323609,323613,2025-02-02T13:32:22.757Z,323613.42,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Gdje je djeca?,Moj mlađi brat i sestra su bili u dvorištu.,nf,,,55,filler,filler,filler
,Timer frame,html.Frame,2_28_0,,,,,,,2214.1199999999953,321394,321387.04,321398.88,323613,323615,2025-02-02T13:32:22.758Z,323613.42,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Gdje je djeca?,Moj mlađi brat i sestra su bili u dvorištu.,nf,,,55,filler,filler,filler
,stimulus,canvas.Screen,2_28_1_0,,,,,,response,4293.580000000016,323616,323604.82,323613.42,327907,327916,2025-02-02T13:32:27.061Z,327935.3,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,3,click @3,Gdje je djeca?,Moj mlađi brat i sestra su bili u dvorištu.,nf,,,55,filler,filler,filler
,Timer frame,html.Frame,2_28_1,,,,,,,4305.580000000016,323615,323604.82,323613.42,327919,327919,2025-02-02T13:32:27.062Z,327935.3,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Gdje je djeca?,Moj mlađi brat i sestra su bili u dvorištu.,nf,,,55,filler,filler,filler
,inter-stimulus,canvas.Screen,2_28_2,,,,,,response,9389.700000000012,327920,327897.42,327935.3,337325,337348,2025-02-02T13:32:36.491Z,337385.32,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Gdje je djeca?,Moj mlađi brat i sestra su bili u dvorištu.,nf,,,55,filler,filler,filler
,Sequence,flow.Sequence,2_28,,,,,,completion,15926.119999999995,321391,321387.04,321398.88,337325,337351,2025-02-02T13:32:36.494Z,337385.32,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Gdje je djeca?,Moj mlađi brat i sestra su bili u dvorištu.,nf,,,55,filler,filler,filler
,context,canvas.Screen,2_29_0_0,,,,,,response,4970.679999999993,337359,337322.84,337385.32,342356,342369,2025-02-02T13:32:41.514Z,342414.52,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,"Tko, tvoja prijateljica pitala je, gdje radi?",Tvoja prijateljica pitala je gdje radi moj brat.,iq,0,0,2,sub,sub + ob,interrogative pronouns
